Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Thu Feb  3 10:22:55 2022 ; 1217 ;; 2.38 ;;
Thu Feb  3 10:22:57 2022 ; 1218 ;; 2.38 ;;
Thu Feb  3 10:22:59 2022 ; 1219 ;; 2.38 ;;
Thu Feb  3 10:23:00 2022 ; 1220 ;; 2.38 ;;
Thu Feb  3 10:23:02 2022 ; 1221 ;; 2.38 ;;
Thu Feb  3 10:23:03 2022 ; 1222 ;; 2.37 ;;
Thu Feb  3 10:23:05 2022 ; 1223 ;; 2.37 ;;
Thu Feb  3 10:23:07 2022 ; 1224 ;; 2.37 ;;
Thu Feb  3 10:23:08 2022 ; 1225 ;; 2.37 ;;
Thu Feb  3 10:23:10 2022 ; 1226 ;; 2.37 ;;
Thu Feb  3 10:23:12 2022 ; 1227 ;; 2.36 ;;
Thu Feb  3 10:23:13 2022 ; 1228 ;; 2.36 ;;
Thu Feb  3 10:23:15 2022 ; 1229 ;; 2.36 ;;
Thu Feb  3 10:23:17 2022 ; 1230 ;; 2.36 ;;
Thu Feb  3 10:23:18 2022 ; 1231 ;; 2.36 ;;
Thu Feb  3 10:23:20 2022 ; 1232 ;; 2.35 ;;
Thu Feb  3 10:23:22 2022 ; 1233 ;; 2.35 ;;
Thu Feb  3 10:23:24 2022 ; 1234 ;; 2.35 ;;
Thu Feb  3 10:23:26 2022 ; 1235 ;; 2.35 ;;
Thu Feb  3 10:23:28 2022 ; 1236 ;; 2.35 ;;
Thu Feb  3 10:23:29 2022 ; 1237 ;; 2.34 ;;
Thu Feb  3 10:23:31 2022 ; 1238 ;; 2.34 ;;
Thu Feb  3 10:23:33 2022 ; 1239 ;; 2.34 ;;
Thu Feb  3 10:23:34 2022 ; 1240 ;; 2.34 ;;
Thu Feb  3 10:23:36 2022 ; 1241 ;; 2.34 ;;
Thu Feb  3 10:23:37 2022 ; 1242 ;; 2.33 ;;
Thu Feb  3 10:23:39 2022 ; 1243 ;; 2.33 ;;
Thu Feb  3 10:23:40 2022 ; 1244 ;; 2.33 ;;
Thu Feb  3 10:23:42 2022 ; 1245 ;; 2.33 ;;
Thu Feb  3 10:23:43 2022 ; 1246 ;; 2.33 ;;
Thu Feb  3 10:23:45 2022 ; 1247 ;; 2.33 ;;
Thu Feb  3 10:23:46 2022 ; 1248 ;; 2.32 ;;
Thu Feb  3 10:23:48 2022 ; 1249 ;; 2.32 ;;
Thu Feb  3 10:23:50 2022 ; 1250 ;; 2.32 ;;
Thu Feb  3 10:23:51 2022 ; 1251 ;; 2.32 ;;
Thu Feb  3 10:23:53 2022 ; 1252 ;; 2.32 ;;
Thu Feb  3 10:23:55 2022 ; 1253 ;; 2.31 ;;
Thu Feb  3 10:23:56 2022 ; 1254 ;; 2.31 ;;
Thu Feb  3 10:23:58 2022 ; 1255 ;; 2.31 ;;
Thu Feb  3 10:24:00 2022 ; 1256 ;; 2.31 ;;
Thu Feb  3 10:24:01 2022 ; 1257 ;; 2.31 ;;
Thu Feb  3 10:24:02 2022 ; 1258 ;; 2.31 ;;
Thu Feb  3 10:24:04 2022 ; 1259 ;; 2.3 ;;
Thu Feb  3 10:24:06 2022 ; 1260 ;; 2.3 ;;
Thu Feb  3 10:24:07 2022 ; 1261 ;; 2.3 ;;
Thu Feb  3 10:24:09 2022 ; 1262 ;; 2.3 ;;
Thu Feb  3 10:24:10 2022 ; 1263 ;; 2.3 ;;
Thu Feb  3 10:24:12 2022 ; 1264 ;; 2.29 ;;
Thu Feb  3 10:24:13 2022 ; 1265 ;; 2.29 ;;
Thu Feb  3 10:24:15 2022 ; 1266 ;; 2.29 ;;
Thu Feb  3 10:24:17 2022 ; 1267 ;; 2.29 ;;
Thu Feb  3 10:24:19 2022 ; 1268 ;; 2.29 ;;
Thu Feb  3 10:24:20 2022 ; 1269 ;; 2.29 ;;
Thu Feb  3 10:24:22 2022 ; 1270 ;; 2.28 ;;
Thu Feb  3 10:24:23 2022 ; 1271 ;; 2.28 ;;
Thu Feb  3 10:24:25 2022 ; 1272 ;; 2.28 ;;
Thu Feb  3 10:24:27 2022 ; 1273 ;; 2.28 ;;
Thu Feb  3 10:24:28 2022 ; 1274 ;; 2.28 ;;
Thu Feb  3 10:24:29 2022 ; 1275 ;; 2.27 ;;
Thu Feb  3 10:24:31 2022 ; 1276 ;; 2.27 ;;
Thu Feb  3 10:24:32 2022 ; 1277 ;; 2.27 ;;
Thu Feb  3 10:24:33 2022 ; 1278 ;; 2.27 ;;
Thu Feb  3 10:24:34 2022 ; 1279 ;; 2.27 ;;
Thu Feb  3 10:24:35 2022 ; 1280 ;; 2.27 ;;
Thu Feb  3 10:24:36 2022 ; 1281 ;; 2.26 ;;
Thu Feb  3 10:24:37 2022 ; 1282 ;; 2.26 ;;
Thu Feb  3 10:24:38 2022 ; 1283 ;; 2.26 ;;
Thu Feb  3 10:24:39 2022 ; 1284 ;; 2.26 ;;
Thu Feb  3 10:24:40 2022 ; 1285 ;; 2.26 ;;
Thu Feb  3 10:24:41 2022 ; 1286 ;; 2.26 ;;
Thu Feb  3 10:24:42 2022 ; 1287 ;; 2.25 ;;
Thu Feb  3 10:24:43 2022 ; 1288 ;; 2.25 ;;
Thu Feb  3 10:24:45 2022 ; 1289 ;; 2.25 ;;
Thu Feb  3 10:24:46 2022 ; 1290 ;; 2.25 ;;
Thu Feb  3 10:24:47 2022 ; 1291 ;; 2.25 ;;
Thu Feb  3 10:24:48 2022 ; 1292 ;; 2.24 ;;
Thu Feb  3 10:24:49 2022 ; 1293 ;; 2.24 ;;
Thu Feb  3 10:24:50 2022 ; 1294 ;; 2.24 ;;
Thu Feb  3 10:24:51 2022 ; 1295 ;; 2.24 ;;
Thu Feb  3 10:24:52 2022 ; 1296 ;; 2.24 ;;
Thu Feb  3 10:24:53 2022 ; 1297 ;; 2.24 ;;
Thu Feb  3 10:24:54 2022 ; 1298 ;; 2.23 ;;
Thu Feb  3 10:24:55 2022 ; 1299 ;; 2.23 ;;
Thu Feb  3 10:24:56 2022 ; 1300 ;; 2.23 ;;
Thu Feb  3 10:24:57 2022 ; 1301 ;; 2.23 ;;
Thu Feb  3 10:24:58 2022 ; 1302 ;; 2.23 ;;
Thu Feb  3 10:25:00 2022 ; 1303 ;; 2.23 ;;
Thu Feb  3 10:25:01 2022 ; 1304 ;; 2.22 ;;
Thu Feb  3 10:25:02 2022 ; 1305 ;; 2.22 ;;
Thu Feb  3 10:25:03 2022 ; 1306 ;; 2.22 ;;
Thu Feb  3 10:25:04 2022 ; 1307 ;; 2.22 ;;
Thu Feb  3 10:25:05 2022 ; 1308 ;; 2.22 ;;
Thu Feb  3 10:25:06 2022 ; 1309 ;; 2.22 ;;
Thu Feb  3 10:25:07 2022 ; 1310 ;; 2.21 ;;
Thu Feb  3 10:25:08 2022 ; 1311 ;; 2.21 ;;
Thu Feb  3 10:25:09 2022 ; 1312 ;; 2.21 ;;
Thu Feb  3 10:25:10 2022 ; 1313 ;; 2.21 ;;
Thu Feb  3 10:25:11 2022 ; 1314 ;; 2.21 ;;
Thu Feb  3 10:25:12 2022 ; 1315 ;; 2.21 ;;
Thu Feb  3 10:25:13 2022 ; 1316 ;; 2.2 ;;
Thu Feb  3 10:25:14 2022 ; 1317 ;; 2.2 ;;
Thu Feb  3 10:25:15 2022 ; 1318 ;; 2.2 ;;
Thu Feb  3 10:25:16 2022 ; 1319 ;; 2.2 ;;
Thu Feb  3 10:25:17 2022 ; 1320 ;; 2.2 ;;
Thu Feb  3 10:25:18 2022 ; 1321 ;; 2.2 ;;
Thu Feb  3 10:25:19 2022 ; 1322 ;; 2.19 ;;
Thu Feb  3 10:25:20 2022 ; 1323 ;; 2.19 ;;
Thu Feb  3 10:25:22 2022 ; 1324 ;; 2.19 ;;
Thu Feb  3 10:25:23 2022 ; 1325 ;; 2.19 ;;
Thu Feb  3 10:25:24 2022 ; 1326 ;; 2.19 ;;
Thu Feb  3 10:25:25 2022 ; 1327 ;; 2.19 ;;
Thu Feb  3 10:25:26 2022 ; 1328 ;; 2.18 ;;
Thu Feb  3 10:25:27 2022 ; 1329 ;; 2.18 ;;
Thu Feb  3 10:25:28 2022 ; 1330 ;; 2.18 ;;
Thu Feb  3 10:25:29 2022 ; 1331 ;; 2.18 ;;
Thu Feb  3 10:25:30 2022 ; 1332 ;; 2.18 ;;
Thu Feb  3 10:25:31 2022 ; 1333 ;; 2.18 ;;
Thu Feb  3 10:25:32 2022 ; 1334 ;; 2.17 ;;
Thu Feb  3 10:25:33 2022 ; 1335 ;; 2.17 ;;
Thu Feb  3 10:25:34 2022 ; 1336 ;; 2.17 ;;
Thu Feb  3 10:25:35 2022 ; 1337 ;; 2.17 ;;
Thu Feb  3 10:25:36 2022 ; 1338 ;; 2.17 ;;
Thu Feb  3 10:25:37 2022 ; 1339 ;; 2.17 ;;
Thu Feb  3 10:25:38 2022 ; 1340 ;; 2.16 ;;
Thu Feb  3 10:25:39 2022 ; 1341 ;; 2.16 ;;
Thu Feb  3 10:25:40 2022 ; 1342 ;; 2.16 ;;
Thu Feb  3 10:25:41 2022 ; 1343 ;; 2.16 ;;
Thu Feb  3 10:25:42 2022 ; 1344 ;; 2.16 ;;
Thu Feb  3 10:25:43 2022 ; 1345 ;; 2.16 ;;
Thu Feb  3 10:25:44 2022 ; 1346 ;; 2.15 ;;
Thu Feb  3 10:25:45 2022 ; 1347 ;; 2.15 ;;
Thu Feb  3 10:25:46 2022 ; 1348 ;; 2.15 ;;
Thu Feb  3 10:25:48 2022 ; 1349 ;; 2.15 ;;
Thu Feb  3 10:25:49 2022 ; 1350 ;; 2.15 ;;
Thu Feb  3 10:25:50 2022 ; 1351 ;; 2.15 ;;
Thu Feb  3 10:25:51 2022 ; 1352 ;; 2.14 ;;
Thu Feb  3 10:25:52 2022 
